Time,Southern Oscillation Index,NINO3 SST
1954.4154601642058,-0.49,
1954.416667,,-0.6817917
1954.497597442155,0.36,
1954.5,,-0.7750834
1954.5824726293692,0.9,
1954.583333,,-0.7529167
1954.666667,,-0.9442918
1954.6673478165835,0.17,
1954.7494850945327,0.09,
1954.75,,-0.8057501
1954.833333,,-0.5814584
1954.834360281747,0.16,
1954.9164975596964,1.31,
1954.916667,,-0.8240417
1955.0,,-0.4450417
1955.0013727469106,-0.68,
1955.083333,,-0.393625
1955.086247934125,1.3,
1955.1629093935442,0.13,
1955.166667,,-0.3714584
1955.2477845807584,-0.81,
1955.25,,-0.4055
1955.3299218587076,0.88,
1955.333333,,-0.9582501
1955.414797045922,1.63,
1955.416667,,-0.8116667
1955.4969343238713,1.8,
1955.5,,-0.5105417
1955.5818095110856,1.38,
1955.583333,,-0.5210417
1955.666667,,-0.9434167
1955.6666846982998,1.4,
1955.748821976249,1.51,
1955.75,,-1.259667
1955.833333,,-1.72825
1955.8336971634633,1.38,
1955.9158344414127,0.91,
1955.916667,,-1.362417
1956.0,,-0.8777917
1956.000709628627,1.16,
1956.083333,,-0.29675
1956.0855848158412,1.1,
1956.1649841845253,0.89,
1956.166667,,-0.335875
1956.2498593717396,1.06,
1956.25,,-0.3919167
1956.331996649689,1.44,
1956.333333,,-0.2565417
1956.416667,,-0.31225
1956.4168718369033,1.26,
1956.4990091148525,1.19,
1956.5,,-0.3865417
1956.583333,,-0.459
1956.5838843020667,1.05,
1956.666667,,-0.5269583
1956.668759489281,0.06,
1956.75,,-0.61125
1956.7508967672304,1.92,
1956.833333,,-0.9212084
1956.8357719544447,0.11,
1956.916667,,-0.5896667
1956.9179092323939,0.99,
1957.0,,-0.548875
1957.0027844196081,0.43,
1957.083333,,0.134125
1957.0876596068224,-0.36,
1957.1643210662417,-0.37,
1957.166667,,0.5798751
1957.249196253456,0.05,
1957.25,,0.6876667
1957.3313335314053,-1.18,
1957.333333,,0.7767917
1957.4162087186196,-0.37,
1957.416667,,0.9380417
1957.4983459965688,0.18,
1957.5,,1.17175
1957.583221183783,-1.08,
1957.583333,,1.39425
1957.666667,,0.8230417
1957.6680963709973,-1.01,
1957.75,,0.8654584
1957.7502336489465,-0.09,
1957.833333,,1.295542
1957.8351088361608,-1.23,
1957.916667,,1.24575
1957.9172461141102,-0.44,
1958.0,,1.454958
1958.0021213013245,-1.89,
1958.083333,,1.122625
1958.0869964885387,-0.78,
1958.163657947958,-0.32,
1958.166667,,0.6045001
1958.2485331351722,0.03,
1958.25,,0.3869167
1958.3306704131214,-1.39,
1958.333333,,0.5602916
1958.4155456003357,-0.27,
1958.416667,,0.3310834
1958.497682878285,0.23,
1958.5,,0.2275833
1958.5825580654994,0.72,
1958.583333,,0.1564583
1958.666667,,-0.001791664
1958.6674332527136,-0.34,
1958.7495705306628,-0.56,
1958.75,,-0.021416668
1958.833333,,0.1468333
1958.834445717877,-0.61,
1958.9165829958265,-0.84,
1958.916667,,0.1662917
1959.0,,-0.010083335
1959.0014581830408,-0.94,
1959.083333,,-0.028083334
1959.0863333702548,-1.5,
1959.1629948296743,0.77,
1959.166667,,-0.1025
1959.2478700168886,0.35,
1959.25,,0.3557083
1959.3300072948377,0.14,
1959.333333,,0.3619167
1959.414882482052,-0.96,
1959.416667,,-0.042000003
1959.4970197600014,-0.47,
1959.5,,-0.3919584
1959.5818949472157,-0.68,
1959.583333,,-0.5303334
1959.666667,,-0.255875
1959.66677013443,-0.01,
1959.7489074123791,0.34,
1959.75,,0.050375003
1959.833333,,-0.004375001
1959.8337825995934,0.9,
1959.9159198775426,0.81,
1959.916667,,-0.039875001
1960.0,,0.065375
1960.0007950647569,-0.05,
1960.083333,,-0.1235
1960.0856702519711,-0.25,
1960.1650696206555,0.47,
1960.166667,,0.2257917
1960.2499448078697,0.79,
1960.25,,0.056375004
1960.3320820858191,0.3,
1960.333333,,-0.039416671
1960.416667,,-0.289125
1960.4169572730334,-0.47,
1960.4990945509826,0.5,
1960.5,,-0.17875
1960.583333,,0.1907917
1960.5839697381969,0.53,
1960.666667,,0.1380417
1960.6688449254111,0.65,
1960.75,,-0.5229583
1960.7509822033603,-0.2,
1960.833333,,-0.4422917
1960.8358573905746,0.6,
1960.916667,,-0.3513333
1960.917994668524,0.63,
1961.0,,-0.34575
1961.0028698557383,-0.43,
1961.083333,,0.1231667
1961.0877450429525,0.58,
1961.1644065023718,-2.47,
1961.166667,,0.027375001
1961.249281689586,1.15,
1961.25,,0.5303333
1961.3314189675352,0.18,
1961.333333,,0.3475417
1961.4162941547495,-0.53,
1961.416667,,0.6330834
1961.498431432699,0.18,
1961.5,,-0.2915834
1961.5833066199132,-0.16,
1961.583333,,-0.6474167
1961.666667,,-0.969
1961.6681818071274,0.11,
1961.75,,-0.6770417
1961.7503190850766,-0.73,
1961.833333,,-0.2874167
1961.835194272291,0.68,
1961.916667,,-0.089416675
1961.9173315502403,1.31,
1962.0,,-0.2354583
1962.0022067374543,1.72,
1962.083333,,-0.083666667
1962.0870819246686,-0.41,
1962.163743384088,-0.32,
1962.166667,,-0.4315417
1962.2486185713024,0.3,
1962.25,,-0.6563751
1962.3307558492515,1.1,
1962.333333,,-0.4654167
1962.4156310364658,0.37,
1962.416667,,-0.2419167
1962.4977683144152,-0.04,
1962.5,,-0.1547083
1962.5826435016295,0.26,
1962.583333,,-0.078333341
1962.666667,,-0.4087084
1962.6675186888435,0.53,
1962.749655966793,0.95,
1962.75,,-0.4275417
1962.833333,,-0.600375
1962.8345311540072,0.27,
1962.916667,,-0.7388334
1962.9166684319564,-0.1,
1963.0,,-0.4727083
1963.0015436191707,0.8,
1963.083333,,-0.3284583
1963.086418806385,0.26,
1963.1630802658044,0.66,
1963.166667,,0.059791666
1963.2479554530187,0.51,
1963.25,,0.2882083
1963.3300927309679,0.14,
1963.333333,,0.4530833
1963.4149679181821,-1.3,
1963.416667,,0.5908334
1963.4971051961313,-0.13,
1963.5,,0.9572917
1963.5819803833456,-0.43,
1963.583333,,1.027917
1963.666667,,0.9019167
1963.6668555705598,-0.6,
1963.7489928485093,-1.46,
1963.75,,1.025583
1963.833333,,0.8132917
1963.8338680357235,-0.93,
1963.9160053136727,-1.35,
1963.916667,,1.148458
1964.0,,0.5010417
1964.000880500887,-0.53,
1964.083333,,0.1721667
1964.0857556881012,-0.13,
1964.1651550567856,0.71,
1964.166667,,-0.3676667
1964.25,,-0.65725
1964.2500302439998,1.78,
1964.332167521949,-0.02,
1964.333333,,-1.065667
1964.416667,,-1.141208
1964.4170427091633,0.72,
1964.4991799871127,0.62,
1964.5,,-0.8432084
1964.583333,,-1.017333
1964.584055174327,1.32,
1964.666667,,-0.8000417
1964.6689303615412,1.29,
1964.75,,-0.6323751
1964.7510676394904,1.26,
1964.833333,,-0.817625
1964.8359428267047,-0.06,
1964.916667,,-1.11775
1964.9180801046539,-0.49,
1965.0,,-0.6389583
1965.0029552918681,-0.52,
1965.083333,,-0.1990833
1965.0878304790824,0.01,
1965.164491938502,0.24,
1965.166667,,-0.1632083
1965.2493671257162,-1.34,
1965.25,,0.2124167
1965.3315044036653,-0.03,
1965.333333,,0.9646251
1965.4163795908796,-1.63,
1965.416667,,0.92475
1965.498516868829,-2.32,
1965.5,,1.028125
1965.583333,,1.262
1965.583392056043,-1.37,
1965.666667,,1.471042
1965.6682672432573,-1.41,
1965.75,,1.46025
1965.7504045212067,-1.22,
1965.833333,,1.617833
1965.835279708421,-1.86,
1965.916667,,1.512708
1965.9174169863702,0.02,
1966.0,,1.333667
1966.0022921735845,-1.36,
1966.083333,,0.7800834
1966.0871673607987,-0.54,
1966.1638288202182,-1.75,
1966.166667,,0.2234583
1966.2487040074323,-0.9,
1966.25,,0.2398333
1966.3308412853817,-0.71,
1966.333333,,-0.4439167
1966.415716472596,0.14,
1966.416667,,0.02541667
1966.4978537505451,-0.15,
1966.5,,0.2542084
1966.5827289377594,0.19,
1966.583333,,-0.1462917
1966.666667,,-0.250125
1966.6676041249736,-0.24,
1966.749741402923,-0.33,
1966.75,,-0.1090417
1966.833333,,-0.3313333
1966.8346165901373,-0.2,
1966.916667,,-0.4881667
1966.9167538680865,-0.61,
1967.0,,-0.2909583
1967.0016290553008,1.52,
1967.083333,,-0.095416673
1967.086504242515,1.2,
1967.1631657019343,0.65,
1967.166667,,-0.2873333
1967.2480408891486,-0.12,
1967.25,,-0.5887083
1967.330178167098,-0.41,
1967.333333,,-0.2104584
1967.4150533543122,0.67,
1967.416667,,0.1040417
1967.4971906322614,0.18,
1967.5,,-0.2443333
1967.5820658194757,0.44,
1967.583333,,-0.7592917
1967.666667,,-0.9951667
1967.66694100669,0.44,
1967.7490782846392,-0.17,
1967.75,,-0.9199584
1967.833333,,-0.9175001
1967.8339534718534,-0.57,
1967.9160907498028,-0.78,
1967.916667,,-0.871125
1968.0,,-1.018083
1968.000965937017,0.47,
1968.083333,,-1.241583
1968.0858411242314,0.77,
1968.1652404929157,-0.56,
1968.166667,,-1.086333
1968.25,,-0.6218334
1968.25011568013,-0.31,
1968.3322529580792,1.21,
1968.333333,,-0.5748333
1968.416667,,0.093333334
1968.4171281452934,1.27,
1968.4992654232426,0.77,
1968.5,,0.5954583
1968.583333,,0.4332917
1968.5841406104569,-0.2,
1968.666667,,0.3615417
1968.6690157976711,-0.36,
1968.75,,0.30025
1968.7511530756206,-0.35,
1968.833333,,0.56225
1968.8360282628348,-0.44,
1968.916667,,0.6919167
1968.918165540784,0.13,
1969.0,,0.953875
1969.0030407279983,-1.36,
1969.083333,,0.5150834
1969.0879159152125,-0.85,
1969.1645773746318,-0.03,
1969.166667,,0.52825
1969.249452561846,-0.9,
1969.25,,0.5159167
1969.3315898397955,-0.78,
1969.333333,,1.1275
1969.4164650270097,-0.24,
1969.416667,,0.9589584
1969.498602304959,-0.73,
1969.5,,0.4381667
1969.583333,,0.5562917
1969.5834774921732,-0.71,
1969.666667,,1.054083
1969.6683526793875,-1.1,
1969.75,,1.008292
1969.7504899573369,-1.35,
1969.833333,,1.065292
1969.8353651445511,-0.18,
1969.916667,,1.118542
1969.9175024225003,0.24,
1970.0,,1.108375
1970.0023776097146,-1.26,
1970.083333,,0.6450834
1970.0872527969289,-1.22,
1970.163914256348,0.06,
1970.166667,,0.3089584
1970.2487894435624,-0.56,
1970.25,,0.245375
1970.3309267215118,0.04,
1970.333333,,-0.2194584
1970.415801908726,1.02,
1970.416667,,-0.7600001
1970.4979391866752,-0.52,
1970.5,,-1.693625
1970.5828143738895,0.31,
1970.583333,,-1.713375
1970.666667,,-1.241958
1970.6676895611038,1.18,
1970.749826839053,0.74,
1970.75,,-1.112875
1970.833333,,-1.270458
1970.8347020262672,1.85,
1970.916667,,-1.647375
1970.9168393042166,1.83,
1971.0,,-1.5305
1971.001714491431,0.23,
1971.083333,,-1.316417
1971.0865896786452,1.44,
1971.1632511380644,1.98,
1971.166667,,-1.174458
1971.2481263252787,2.58,
1971.25,,-0.46425
1971.3302636032279,0.88,
1971.333333,,-0.6747917
1971.4151387904421,0.21,
1971.416667,,-0.5715
1971.4972760683916,0.17,
1971.5,,-0.373
1971.5821512556058,1.42,
1971.583333,,-0.6012917
1971.666667,,-0.5732501
1971.66702644282,1.51,
1971.7491637207693,1.75,
1971.75,,-0.782625
1971.833333,,-0.8493334
1971.8340389079835,0.55,
1971.916176185933,0.15,
1971.916667,,-0.9325417
1972.0,,-0.33425
1972.0010513731472,0.33,
1972.083333,,-0.1992917
1972.0859265603615,0.67,
1972.1653259290456,0.13,
1972.166667,,-0.026458334
1972.25,,0.4203333
1972.2502011162599,-0.46,
1972.3323383942093,-1.52,
1972.333333,,0.8338751
1972.416667,,1.061708
1972.4172135814235,-1.68,
1972.4993508593727,-1.84,
1972.5,,1.456083
1972.583333,,1.941125
1972.584226046587,-1.12,
1972.666667,,1.839542
1972.6691012338013,-1.48,
1972.75,,2.044333
1972.7512385117507,-1.13,
1972.833333,,2.290125
1972.836113698965,-0.38,
1972.916667,,2.321167
1972.9182509769141,-1.47,
1973.0,,1.636292
1973.0031261641284,-0.43,
1973.083333,,1.2655
1973.0880013513427,-1.47,
1973.164662810762,-0.06,
1973.166667,,0.785625
1973.2495379979762,-0.37,
1973.25,,0.1032083
1973.3316752759256,0.25,
1973.333333,,-0.8864584
1973.4165504631399,1.22,
1973.416667,,-0.9628751
1973.498687741089,0.63,
1973.5,,-1.038542
1973.583333,,-1.399625
1973.5835629283033,1.18,
1973.666667,,-1.241917
1973.6684381155176,1.27,
1973.75,,-1.424875
1973.7505753934668,0.85,
1973.833333,,-1.562292
1973.835450580681,2.85,
1973.916667,,-1.525208
1973.9175878586304,1.76,
1974.0,,-1.394792
1974.0024630458447,2.16,
1974.083333,,-1.156375
1974.087338233059,1.49,
1974.1639996924782,2.1,
1974.166667,,-0.441875
1974.2488748796925,1.27,
1974.25,,-0.2852083
1974.3310121576417,1.24,
1974.333333,,0.1253333
1974.415887344856,0.14,
1974.416667,,0.2641667
1974.4980246228054,1.23,
1974.5,,-0.09070833
1974.5828998100196,0.56,
1974.583333,,0.078291677
1974.666667,,-0.2987083
1974.667774997234,1.16,
1974.749912275183,0.72,
1974.75,,-0.2244584
1974.833333,,-0.55025
1974.8347874623973,-0.42,
1974.916667,,-0.4072917
1974.9169247403468,-0.14,
1975.0,,-0.1984583
1975.001799927561,-0.62,
1975.083333,,-0.3962917
1975.0866751147753,0.46,
1975.1633365741945,1.14,
1975.166667,,-0.4005
1975.2482117614088,1.48,
1975.25,,-0.043125
1975.330349039358,0.51,
1975.333333,,-0.4488333
1975.4152242265723,1.69,
1975.416667,,-0.8572917
1975.4973615045217,2.13,
1975.5,,-0.8129584
1975.582236691736,2.03,
1975.583333,,-0.503375
1975.666667,,-0.8416667
1975.6671118789502,2.15,
1975.7492491568994,1.67,
1975.75,,-1.100583
1975.833333,,-1.127542
1975.8341243441137,1.25,
1975.9162616220628,2.05,
1975.916667,,-1.465
1976.0,,-1.739667
1976.001136809277,1.19,
1976.083333,,-1.0405
1976.0860119964914,1.18,
1976.1654113651757,1.33,
1976.166667,,-0.2500834
1976.25,,-0.051666666
1976.25028655239,0.24,
1976.3324238303394,0.5,
1976.333333,,0.1636667
1976.416667,,0.7459584
1976.4172990175537,-0.16,
1976.4994362955028,-1.24,
1976.5,,0.6729584
1976.583333,,1.182292
1976.584311482717,-1.46,
1976.666667,,1.214958
1976.6691866699314,-1.29,
1976.75,,1.315208
1976.7513239478806,0.13,
1976.833333,,1.123917
1976.8361991350948,0.76,
1976.916667,,1.025167
1976.9183364130442,-0.48,
1977.0,,1.211042
1977.0032116002585,-0.39,
1977.083333,,0.6994584
1977.0880867874728,0.65,
1977.164748246892,-1.2,
1977.166667,,0.583625
1977.2496234341063,-1.17,
1977.25,,-0.2445417
1977.3317607120555,-1.18,
1977.333333,,0.309875
1977.4166358992697,-2.33,
1977.416667,,0.32825
1977.4987731772192,-1.45,
1977.5,,0.090666674
1977.583333,,-0.3710417
1977.5836483644334,-1.42,
1977.666667,,-0.054500002
1977.6685235516477,-0.95,
1977.75,,0.39225
1977.7506608295969,-1.39,
1977.833333,,0.6213334
1977.8355360168111,-1.56,
1977.916667,,0.4562083
1977.9176732947606,-1.23,
1978.0,,0.5896667
1978.0025484819746,-0.48,
1978.083333,,0.2877083
1978.0874236691889,-2.63,
1978.1640851286083,-0.82,
1978.166667,,0.050124999
1978.2489603158226,-0.88,
1978.25,,-0.4830833
1978.3310975937718,1.5,
1978.333333,,-0.2818334
1978.415972780986,0.4,
1978.416667,,-0.6512501
1978.4981100589355,0.53,
1978.5,,-0.6697084
1978.5829852461497,0.12,
1978.583333,,-0.7621251
1978.666667,,-0.5003334
1978.667860433364,0.06,
1978.7499977113132,-0.76,
1978.75,,-0.32825
1978.833333,,-0.044791669
1978.8348728985275,-0.28,
1978.916667,,0.2444167
1978.9170101764767,-0.21,
1979.0,,-0.1144167
1979.001885363691,-0.45,
1979.083333,,0.005750001
1979.0867605509052,0.61,
1979.1634220103247,-0.49,
1979.166667,,0.2442917
1979.248297197539,-0.65,
1979.25,,0.4585834
1979.3304344754881,0.46,
1979.333333,,0.5518333
1979.4153096627024,0.58,
1979.416667,,0.4878334
1979.4974469406516,-0.76,
1979.5,,0.098583341
1979.5823221278658,-0.69,
1979.583333,,0.515875
1979.666667,,1.07025
1979.66719731508,0.11,
1979.7493345930295,-0.37,
1979.75,,0.5534167
1979.833333,,0.3419167
1979.8342097802438,-0.61,
1979.916347058193,-0.9,
1979.916667,,0.5520417
1980.0,,0.4616667
1980.0012222454072,0.28,
1980.083333,,0.2633334
1980.0860974326215,-0.02,
1980.1654968013058,-1.06,
1980.166667,,0.1430833
1980.25,,0.294375
1980.25037198852,-1.6,
1980.3325092664693,-0.35,
1980.333333,,0.390875
1980.416667,,0.5747917
1980.4173844536836,-0.68,
1980.499521731633,-0.14,
1980.5,,0.012124998
1980.583333,,-0.078000002
1980.5843969188472,-0.06,
1980.666667,,-0.1484583
1980.6692721060615,-0.54,
1980.75,,-0.3381667
1980.7514093840107,-0.34,
1980.833333,,0.1805
1980.836284571225,-0.47,
1980.916667,,0.4969167
1980.9184218491741,-0.21,
1981.0,,-0.5247084
1981.0032970363884,0.27,
1981.083333,,-0.6013334
1981.0881722236027,-0.47,
1981.1648336830222,-2.01,
1981.166667,,-0.2345833
1981.2497088702364,-0.6,
1981.25,,-0.5125417
1981.3318461481856,0.82,
1981.333333,,-0.034958337
1981.416667,,0.008333335
1981.4167213353999,1.28,
1981.4988586133493,0.87,
1981.5,,-0.3842917
1981.583333,,-0.6066667
1981.5837338005633,0.4,
1981.666667,,-0.078625001
1981.6686089877776,0.52,
1981.75,,0.055041667
1981.750746265727,-0.71,
1981.833333,,-0.1394436
1981.8356214529413,0.07,
1981.916667,,0.245679
1981.9177587308905,0.41,
1982.0,,0.4787224
1982.0026339181047,0.87,
1982.083333,,0.1933715
1982.087509105319,-0.03,
1982.1641705647385,0.05,
1982.166667,,0.049264032
1982.2490457519527,-0.46,
1982.25,,0.4472539
1982.331183029902,-0.74,
1982.333333,,1.045563
1982.4160582171162,-2.49,
1982.416667,,1.211087
1982.4981954950654,-1.89,
1982.5,,0.8999302
1982.5830706822796,-2.66,
1982.583333,,1.261593
1982.666667,,1.899197
1982.667945869494,-2.12,
1982.75,,2.35988
1982.7500831474433,-2.2,
1982.833333,,2.720195
1982.8349583346576,-3.25,
1982.916667,,3.343411
1982.9170956126068,-2.48,
1983.0,,3.443757
1983.001970799821,-3.36,
1983.083333,,2.87916
1983.0868459870353,-3.46,
1983.1635074464546,-3.25,
1983.166667,,2.217402
1983.2483826336688,-1.41,
1983.25,,1.970927
1983.3305199116182,0.79,
1983.333333,,2.329366
1983.4153950988325,-0.58,
1983.416667,,2.062147
1983.4975323767817,-0.7,
1983.5,,1.356797
1983.582407563996,-0.37,
1983.583333,,1.187653
1983.666667,,0.7677793
1983.6672827512102,0.91,
1983.7494200291594,0.34,
1983.75,,0.07111416
1983.833333,,-0.2986768
1983.8342952163737,-0.12,
1983.916432494323,-0.17,
1983.916667,,-0.2742858
1984.0,,-0.4900808
1984.0013076815374,-0.03,
1984.083333,,-0.093203679
1984.0861828687516,0.43,
1984.165582237436,-0.85,
1984.166667,,0.1046514
1984.25,,0.097652987
1984.2504574246502,0.39,
1984.3325947025994,-0.03,
1984.333333,,-0.1839782
1984.416667,,-0.6828744
1984.4174698898137,-1.22,
1984.4996071677629,0.12,
1984.5,,-0.4949481
1984.583333,,-0.3552837
1984.5844823549771,0.1,
1984.666667,,-0.1610741
1984.6693575421914,0.17,
1984.75,,-0.5522128
1984.7514948201408,-0.61,
1984.833333,,-0.5852469
1984.836370007355,0.12,
1984.916667,,-1.072721
1984.9185072853043,-0.24,
1985.0,,-0.7977945
1985.0033824725185,-0.55,
1985.083333,,-0.9878023
1985.0882576597328,0.79,
1985.164919119152,0.2,
1985.166667,,-0.6982444
1985.2497943063663,1.42,
1985.25,,-0.4904598
1985.3319315843157,-0.15,
1985.333333,,-0.4573462
1985.416667,,-0.6342896
1985.41680677153,-1.39,
1985.4989440494792,-0.2,
1985.5,,-0.6949093
1985.583333,,-0.6211753
1985.5838192366934,0.66,
1985.666667,,-0.5324952
1985.6686944239077,0.0,
1985.75,,-0.5369645
1985.7508317018571,-0.76,
1985.833333,,-0.5141952
1985.8357068890714,-0.35,
1985.916667,,-0.5429232
1985.9178441670206,0.12,
1986.0,,-0.6772506
1986.0027193542348,0.82,
1986.083333,,-0.4032578
1986.087594541449,-1.28,
1986.1642560008684,-0.09,
1986.166667,,-0.1076584
1986.2491311880826,0.11,
1986.25,,-0.015625795
1986.331268466032,-0.63,
1986.333333,,0.036354978
1986.4161436532463,1.01,
1986.416667,,0.058384735
1986.4982809311955,0.24,
1986.5,,0.1436919
1986.5831561184098,-0.85,
1986.583333,,0.2002011
1986.666667,,0.7306641
1986.668031305624,-0.53,
1986.75,,0.8307792
1986.7501685835732,0.54,
1986.833333,,1.11288
1986.8350437707875,-1.57,
1986.916667,,1.032658
1986.917181048737,-1.64,
1987.0,,1.206627
1987.0020562359512,-0.75,
1987.083333,,1.236719
1987.0869314231654,-1.41,
1987.1635928825847,-2.03,
1987.166667,,1.319378
1987.248468069799,-2.69,
1987.25,,1.291177
1987.3306053477481,-2.12,
1987.333333,,1.465812
1987.4154805349624,-2.69,
1987.416667,,1.450272
1987.4976178129118,-1.82,
1987.5,,1.562424
1987.582493000126,-1.67,
1987.583333,,1.671488
1987.666667,,1.973287
1987.6673681873403,-1.13,
1987.7495054652895,-0.69,
1987.75,,1.563092
1987.833333,,1.410939
1987.8343806525038,-0.07,
1987.9165179304532,-0.66,
1987.916667,,1.312021
1988.0,,0.770139
1988.0013931176675,-0.31,
1988.083333,,0.4307343
1988.0862683048817,-0.65,
1988.1656676735658,0.13,
1988.166667,,0.3418088
1988.25,,-0.2554331
1988.2505428607801,-0.03,
1988.3326801387295,1.09,
1988.333333,,-0.9647219
1988.416667,,-1.567755
1988.4175553259438,-0.2,
1988.499692603893,1.17,
1988.5,,-1.692774
1988.583333,,-1.452004
1988.5845677911072,1.36,
1988.666667,,-0.8992996
1988.6694429783215,1.92,
1988.75,,-1.339106
1988.751580256271,1.35,
1988.833333,,-1.521344
1988.8364554434852,1.92,
1988.916667,,-1.56684
1988.9185927214344,1.09,
1989.0,,-1.299349
1989.0034679086486,1.31,
1989.083333,,-0.6468049
1989.088343095863,0.8,
1989.1650045552822,0.59,
1989.166667,,-0.8288125
1989.2498797424964,2.18,
1989.25,,-0.4289884
1989.3320170204458,1.45,
1989.333333,,-0.1921278
1989.416667,,-0.091809563
1989.41689220766,0.81,
1989.4990294856093,0.95,
1989.5,,-0.136659
1989.583333,,-0.2793966
1989.5839046728236,-0.82,
1989.666667,,-0.1443113
1989.6687798600378,0.52,
1989.75,,-0.1283587
1989.750917137987,0.61,
1989.833333,,-0.1327569
1989.8357923252013,-0.38,
1989.916667,,-0.1622639
1989.9179296031507,-0.62,
1990.0,,-0.1544882
1990.002804790365,-0.21,
1990.083333,,0.1561754
1990.0876799775792,-1.79,
1990.1643414369985,-1.09,
1990.166667,,0.1196446
1990.2492166242127,-0.01,
1990.25,,0.4925371
1990.331353902162,1.41,
1990.333333,,0.6210604
1990.4162290893762,-0.07,
1990.416667,,0.3083963
1990.4983663673256,0.57,
1990.5,,0.029720167
1990.5832415545399,-0.71,
1990.583333,,0.1911423
1990.666667,,0.3149866
1990.6681167417541,-0.78,
1990.75,,0.1848168
1990.7502540197033,-0.17,
1990.833333,,0.097667642
1990.8351292069176,-0.68,
1990.916667,,0.2242653
1990.917266484867,-0.38,
1991.0,,0.2793717
1991.0021416720813,0.45,
1991.083333,,0.1684127
1991.0870168592955,-0.06,
1991.1636783187148,-1.35,
1991.166667,,0.2148169
1991.248553505929,-1.55,
1991.25,,0.2318955
1991.3306907838783,-1.74,
1991.333333,,0.924937
1991.4155659710925,-0.79,
1991.416667,,1.19877
1991.497703249042,-0.07,
1991.5,,1.076829
1991.5825784362562,-1.07,
1991.583333,,0.6549006
1991.666667,,0.4541135
1991.6674536234705,-1.64,
1991.7495909014197,-1.55,
1991.75,,0.9030719
1991.833333,,1.287249
1991.834466088634,-0.77,
1991.916603366583,-2.02,
1991.916667,,1.559261
1992.0,,1.562361
1992.0014785537974,-2.85,
1992.083333,,1.454479
1992.0863537410116,-1.05,
1992.165753109696,-2.85,
1992.166667,,1.367549
1992.25,,1.581219
1992.2506282969102,-2.06,
1992.3327655748596,0.06,
1992.333333,,1.656618
1992.416667,,0.7269766
1992.417640762074,-1.82,
1992.499778040023,-0.63,
1992.5,,0.2436432
1992.583333,,-0.023825595
1992.5846532272374,-0.01,
1992.666667,,-0.017980186
1992.6695284144516,0.06,
1992.75,,-0.040174477
1992.7516656924008,-2.03,
1992.833333,,-0.007959417
1992.836540879615,-0.84,
1992.916667,,0.049429875
1992.9186781575645,-0.71,
1993.0,,0.033455979
1993.0035533447788,-0.93,
1993.083333,,0.3503805
1993.088428531993,-0.96,
1993.1650899914123,-1.13,
1993.166667,,0.5832611
1993.2499651786266,-2.29,
1993.25,,1.173008
1993.3321024565757,-0.59,
1993.333333,,1.403829
1993.416667,,0.8243058
1993.41697764379,-2.18,
1993.4991149217394,-1.06,
1993.5,,0.3868412
1993.583333,,0.2405857
1993.5839901089537,-1.73,
1993.666667,,0.4521553
1993.668865296168,-0.78,
1993.75,,0.5291239
1993.7510025741171,-1.57,
1993.833333,,0.3899363
1993.8358777613314,-0.13,
1993.916667,,0.4125022
1993.9180150392808,0.07,
1994.0,,0.2741834
1994.0028902264949,-0.25,
1994.083333,,-0.087564394
1994.0877654137091,-0.06,
1994.1644268731286,-1.35,
1994.166667,,0.002489483
1994.2493020603429,-2.63,
1994.25,,-0.068991773
1994.331439338292,-1.26,
1994.333333,,0.3881823
1994.4163145255063,-1.46,
1994.416667,,0.3140596
1994.4984518034557,-1.7,
1994.5,,-0.200651
1994.58332699067,-2.03,
1994.583333,,-0.1455645
1994.666667,,0.2675676
1994.6682021778843,-1.7,
1994.75,,0.7593633
1994.7503394558335,-1.58,
1994.833333,,1.045656
1994.8352146430477,-0.81,
1994.916667,,1.129236
1994.917351920997,-1.41,
1995.0,,0.937923
1995.0022271082112,-0.51,
1995.083333,,0.6835793
1995.0871022954254,-0.35,
1995.163763754845,0.24,
1995.166667,,0.2343409
1995.2486389420592,-1.72,
1995.25,,0.014058105
1995.3307762200084,-0.91,
1995.333333,,-0.1218222
1995.4156514072226,-0.31,
1995.416667,,0.011198606
1995.4977886851718,0.44,
1995.5,,-0.054928906
1995.582663872386,-0.11,
1995.583333,,-0.3730626
1995.666667,,-0.4147711
1995.6675390596004,0.28,
1995.7496763375498,-0.34,
1995.75,,-0.5710534
1995.833333,,-0.7022923
1995.834551524764,-0.02,
1995.916667,,-0.6446774
1995.9166888027132,-0.72,
1996.0,,-0.5400862
1996.0015639899275,0.82,
1996.083333,,-0.4814011
1996.0864391771418,-0.02,
1996.165838545826,0.53,
1996.166667,,-0.1030336
1996.25,,-0.3715828
1996.2507137330404,0.91,
1996.3328510109895,0.46,
1996.333333,,-0.3292112
1996.416667,,-0.2382723
1996.4177261982038,1.6,
1996.4998634761532,0.7,
1996.5,,-0.1316241
1996.583333,,-0.1635223
1996.5847386633675,0.33,
1996.666667,,-0.1646935
1996.6696138505818,0.66,
1996.75,,-0.2054505
1996.751751128531,0.26,
1996.833333,,-0.2535642
1996.8366263157452,-0.21,
1996.916667,,-0.6168354
1996.9187635936944,0.71,
1997.0,,-0.6102584
1997.0036387809087,0.29,
1997.083333,,-0.303581
1997.088513968123,1.21,
1997.1651754275424,-1.09,
1997.166667,,0.1707174
1997.25,,0.5996162
