Age,Deuterium,Temperature
191439.6,-430.5,-6.91
191563.54,-426.7,-6.28
191682.22,-430.7,-6.93
191805.57,-421.9,-5.48
191916.53,-423.51,-5.74
192025.56,-417.5,-4.75
192126.87,-418.7,-4.94
192230.54,-417.1,-4.67
192332.48,-417.7,-4.77
192435.47,-428.3,-6.51
192555.87,-425,-5.96
192672.45,-429.2,-6.64
192794.68,-426.4,-6.17
192912.71,-425.5,-6.02
193028.83,-422,-5.43
193139.7,-429,-6.58
193263.63,-434.5,-7.47
193396.15,-429.3,-6.6
193520.51,-430.3,-6.75
193645.85,-430.7,-6.81
193769.64,-431.9,-6.99
193897.45,-427.3,-6.22
194019.1,-433.7,-7.26
194149.4,-425.8,-5.95
194268.64,-431,-6.79
194394.53,-427.5,-6.2
194515.2,-427.6,-6.21
194635.71,-426.3,-5.98
194753.67,-424.5,-5.67
194869.91,-430,-6.57
194993.69,-422.6,-5.34
195105.27,-419.9,-4.88
195213.3,-422.8,-5.35
195324.42,-421.1,-5.06
195433.88,-421.1,-5.05
195545.48,-423,-5.35
195641.75,-417.7,-4.47
195742.78,-421.9,-5.15
195852.63,-420.5,-4.91
195960.94,-420.7,-4.93
196067.99,-413.9,-3.8
196168.07,-421,-4.96
196274.9,-418.6,-4.56
196377.64,-420.7,-4.9
196482.82,-417.7,-4.39
196579.29,-420.3,-4.81
196686.04,-419,-4.59
196791.59,-416.7,-4.2
196893.44,-415.3,-3.96
196993.14,-414.8,-3.87
197091.97,-413.7,-3.68
197189.19,-410.9,-3.2
197282.3,-412.3,-3.43
197377.34,-413.2,-3.57
197473.61,-413.3,-3.57
197568.64,-409.9,-3
197656.14,-408.5,-2.76
197745.34,-410.6,-3.1
197837.64,-409.5,-2.92
197928.56,-409.2,-2.86
198018.89,-408.1,-2.67
198107.5,-405,-2.16
198193.02,-407.7,-2.6
198281.72,-413.9,-3.61
198376.03,-407.7,-2.58
198465.41,-408.7,-2.74
198554.01,-402.5,-1.71
198636.5,-403.1,-1.81
198715.02,-406,-2.29
198800.28,-409.5,-2.86
198890.81,-407.4,-2.51
198978.77,-405.5,-2.19
199064.66,-405.9,-2.25
199150.84,-406.7,-2.38
199237.93,-404.7,-2.04
199322.99,-407.25,-2.46
199410.42,-405.5,-2.17
199496.55,-406.2,-2.28
199583.29,-408.4,-2.64
199672.9,-408.7,-2.68
199761.5,-400.8,-1.37
199842.91,-403,-1.73
199925.53,-404.2,-1.93
200009.94,-406.4,-2.29
200096.31,-402.5,-1.65
200179.37,-408,-2.55
200268.32,-408.5,-2.63
200358.35,-407.3,-2.43
200447.88,-407.5,-2.47
200536.85,-407.2,-2.41
200624.18,-403.1,-1.73
200708.42,-406,-2.21
200794.88,-405.5,-2.13
200881.4,-406.3,-2.26
200968.91,-406.5,-2.29
201055.81,-401.2,-1.42
201137.77,-411.8,-3.17
201233.02,-407.82,-2.51
201323.51,-405.35,-2.1
201408.79,-403.4,-1.78
201492.84,-402.8,-1.68
201576.81,-407.7,-2.5
201666.59,-410.4,-2.94
201759.97,-410.4,-2.94
201854.21,-412.1,-3.22
201950.24,-410.3,-2.92
202044.91,-416.1,-3.88
202147.22,-415,-3.7
202248.57,-415,-3.69
202349.5,-412.3,-3.24
202447.3,-415,-3.69
202548.88,-418.9,-4.33
202656.05,-417.8,-4.14
202761.63,-414.4,-3.58
202864.19,-421,-4.67
202974.79,-422.6,-4.93
203089.07,-421.3,-4.71
203200.94,-418.4,-4.22
203309.94,-423.98,-5.14
203426.42,-417.8,-4.11
203534.14,-421.6,-4.74
203647.03,-422.1,-4.82
203760.59,-420.1,-4.48
203871.22,-418.5,-4.21
203979.96,-422.84,-4.92
204097.05,-422,-4.78
204210.51,-417.9,-4.09
204318.55,-419.4,-4.34
204427.84,-417.5,-4.02
204537.4,-413.4,-3.34
204637.44,-417,-3.93
204743.29,-420.7,-4.54
204854.46,-417.3,-3.97
204960.51,-413.3,-3.31
205061.47,-414.06,-3.43
205163.67,-413.6,-3.35
205264.41,-413.9,-3.4
205365.24,-413.9,-3.4
205465.31,-409.5,-2.67
205561.83,-416.9,-3.89
205665.2,-411.5,-3
205763.59,-411.6,-3.02
205861.57,-414,-3.41
205962.55,-414.7,-3.53
206064.71,-413.3,-3.29
206165.81,-413,-3.24
206265.64,-411.6,-3.01
206363.72,-409.1,-2.6
206458.14,-406.8,-2.22
206551.56,-411.9,-3.06
206649.43,-412.9,-3.23
206748.79,-410,-2.75
206845.18,-416.2,-3.77
206949.26,-411.4,-2.98
207047.5,-410.9,-2.89
207144.5,-411.2,-2.94
207241.94,-412,-3.08
207340.62,-413.2,-3.27
207441.1,-410.1,-2.76
207537.09,-411.4,-2.98
207634.47,-408.28,-2.46
207723.51,-407.8,-2.39
207815.47,-407.2,-2.29
207908.01,-410.7,-2.87
208003.91,-407.55,-2.35
208097.37,-407.9,-2.41
208190.27,-406.5,-2.19
208281.48,-409.1,-2.62
208376.01,-409,-2.61
208470.86,-409.8,-2.74
208565.7,-405,-1.95
208655.37,-403.4,-1.69
208742.7,-406.7,-2.24
208834.05,-407.5,-2.38
208926.02,-403,-1.64
209013.15,-403.2,-1.67
209100.38,-407.1,-2.32
209191.96,-403.9,-1.8
209280.33,-408.3,-2.53
209373.59,-406.2,-2.19
209464.08,-401.4,-1.4
209550.36,-407.4,-2.39
209642.22,-401.7,-1.46
209728.06,-406.4,-2.24
209817.94,-401,-1.35
209903.5,-403.5,-1.77
209990.59,-401.8,-1.49
210075.56,-403.9,-1.84
210157.3,-394.2,-0.24
210234.38,-401.1,-1.39
210318.62,-402,-1.55
210403.83,-400.3,-1.27
210487.55,-400.4,-1.29
210571.5,-405.91,-2.21
210657.64,-403.4,-1.8
210745.52,-407.2,-2.43
210838.26,-404.6,-2.01
210926.96,-399.2,-1.12
211009.92,-399.1,-1.11
211092.26,-403,-1.76
211179.75,-406.4,-2.33
211270.07,-398.8,-1.07
211353.56,-400.7,-1.39
211437.58,-404.7,-2.06
211527.34,-404.6,-2.05
211616.18,-407.2,-2.48
211700.88,-404.3,-2.01
211785.85,-406.3,-2.34
211877.57,-404.4,-2.03
211966.95,-402.6,-1.74
212054.57,-404.2,-2.01
212143.33,-401.1,-1.5
212229.4,-408.6,-2.75
212323.59,-404.9,-2.14
212415.06,-407.8,-2.62
212508.98,-407.6,-2.59
212602.59,-405.64,-2.27
212691.51,-402.8,-1.81
212779.11,-403.86,-1.99
212867.77,-403.9,-2
212957.1,-405.7,-2.3
213048.09,-403.2,-1.89
213136.43,-401.3,-1.58
213222.87,-406.1,-2.38
213313.82,-403.5,-1.96
213402.92,-403.3,-1.93
213491.44,-408.22,-2.75
213583.31,-407.9,-2.7
213678.46,-409.8,-3.02
213775.21,-403.5,-1.98
213864.29,-400,-1.41
213949.33,-402.1,-1.76
214036.09,-407.57,-2.67
214126.86,-406.5,-2.5
214219.1,-402.6,-1.86
214308.39,-407,-2.59
214401.17,-403.9,-2.09
214491.25,-402.2,-1.81
214579.87,-403.2,-1.98
214667.48,-402.8,-1.92
214755.5,-402.2,-1.83
214842.78,-399.51,-1.39
214924.22,-404.64,-2.25
215011.3,-397.03,-1
215093.09,-399.4,-1.39
215176.32,-397.99,-1.17
215258.47,-401.6,-1.77
215341.56,-400.75,-1.64
215427.75,-401.04,-1.7
215513.82,-399.6,-1.46
215598.84,-404.3,-2.25
215686.51,-402.8,-2.01
215775.5,-405.8,-2.51
215865.62,-404,-2.22
215956.43,-405,-2.39
216048.53,-405.6,-2.5
216141.7,-408,-2.9
216238.39,-409.7,-3.19
216337.82,-407.4,-2.82
216433.94,-407.8,-2.89
216530.57,-407.1,-2.78
216626.57,-408.1,-2.95
216724.55,-412.7,-3.72
216828.31,-412.7,-3.72
216930.47,-414.6,-4.04
217038.2,-415,-4.11
217147.06,-414.3,-4
217255.48,-417,-4.45
217367.12,-414.2,-4
217475.13,-411.2,-3.5
217579.58,-419.4,-4.87
217695.95,-418.8,-4.77
217812.26,-418.1,-4.66
217927.29,-415.5,-4.23
218038.5,-422.5,-5.39
218162.74,-425.4,-5.88
218291.67,-420.1,-5
218411.63,-421.6,-5.25
218533.93,-422.79,-5.45
218659.82,-421,-5.16
218781.98,-421.4,-5.23
218904.05,-418.8,-4.8
219022.22,-419.76,-4.96
219140.01,-425.3,-5.88
219269.81,-423,-5.51
219393.56,-420.4,-5.08
219515.07,-421.65,-5.29
219637.42,-426.6,-6.11
219771.27,-425.8,-5.98
219904.18,-426.38,-6.08
220039.88,-424,-5.69
220169.75,-427.9,-6.34
220306.44,-427.9,-6.34
220444.28,-431.2,-6.89
220589.13,-428.9,-6.52
220729.55,-431.3,-6.92
220874.86,-430.2,-6.74
221018.74,-431.5,-6.96
221165.77,-434.6,-7.47
221318.89,-431.9,-7.03
221469.22,-442.4,-8.77
221638.7,-438.72,-8.16
221809.46,-434,-7.38
221962.84,-431.7,-7.01
222113.18,-435.04,-7.57
222275.61,-438.1,-8.08
222441,-438.8,-8.2
222609.3,-438.5,-8.16
222776.86,-437.94,-8.07
222946.98,-441.8,-8.72
223118.99,-438.3,-8.15
223286.96,-441.6,-8.7
223459.94,-437.3,-7.99
223627.35,-441.5,-8.69
223804.4,-440.7,-8.57
223977.25,-441.2,-8.65
224154.52,-437.7,-8.08
224324.64,-440.6,-8.56
224501.03,-437.6,-8.07
224669.27,-437,-7.98
224837.83,-437.16,-8.01
225003.38,-433.8,-7.46
225165.21,-435.6,-7.76
225331.11,-436.8,-7.96
225499.44,-428.1,-6.52
225649.09,-428.8,-6.64
225799,-427.1,-6.36
225944.22,-425,-6.02
226085.07,-420,-5.19
226215.22,-416.1,-4.55
226342.16,-425.7,-6.13
226488.87,-423.4,-5.75
226627.85,-428.1,-6.53
226773.83,-426.4,-6.24
226917.85,-423.6,-5.78
227059.7,-427.9,-6.48
227211.34,-427.6,-6.43
227362.86,-433.3,-7.36
227526.01,-434.6,-7.57
227691.88,-435.9,-7.77
227862.43,-432.6,-7.21
228026.48,-436.4,-7.83
228199.31,-439.4,-8.31
228380.32,-438.7,-8.18
228560.25,-439.7,-8.33
228742.62,-438.7,-8.15
228922.58,-438.6,-8.12
229101.82,-435,-7.51
229272.16,-433.4,-7.23
229438.21,-425.2,-5.87
229584.72,-427.7,-6.27
229736.18,-419.4,-4.89
229872.37,-431.8,-6.92
230032.31,-429.4,-6.51
230188.95,-429.6,-6.53
230346.7,-436.7,-7.69
230521.5,-437,-7.72
230697.78,-436.3,-7.59
230872.46,-434.74,-7.32
231047.11,-435.7,-7.46
231219.97,-433.6,-7.1
231388.02,-432.3,-6.87
231552.26,-431.2,-6.67
231713.95,-430.5,-6.54
231873.51,-427.3,-6
232026.46,-427.19,-5.97
232181.67,-424.3,-5.48
232327.99,-428.5,-6.16
232482.61,-427.7,-6.01
232636.03,-428.2,-6.07
232790.58,-428.4,-6.09
232945.48,-426.6,-5.78
233096.58,-428.2,-6.03
233250.71,-426,-5.65
233400.57,-427.1,-5.81
233551.46,-420.86,-4.76
233690.53,-423,-5.1
233831.18,-422.1,-4.94
233971.34,-420.5,-4.66
234108.7,-421.4,-4.79
234247.42,-422.3,-4.92
234388,-422,-4.85
234527.99,-422.4,-4.89
234668.27,-420.3,-4.53
234804.88,-420.9,-4.61
234941.85,-413.7,-3.4
235065.23,-416.7,-3.88
235192.9,-414,-3.42
235316.06,-414.1,-3.43
235439.18,-414.7,-3.51
235563.09,-413.2,-3.25
235684.86,-417.5,-3.95
235813.89,-415.5,-3.6
235939.84,-413.8,-3.31
236061.38,-410.4,-2.73
236177.55,-406.5,-2.08
236289.79,-412.9,-3.13
236409.37,-409.8,-2.61
236524.75,-411.3,-2.85
236641.6,-406.9,-2.11
236751.76,-411.3,-2.83
236867.76,-408.8,-2.41
236981.06,-411.2,-2.8
237097.88,-412.8,-3.07
237217.02,-408.73,-2.39
237332.04,-409,-2.43
237444.89,-407.2,-2.13
237555.58,-411.8,-2.89
237672.66,-410.94,-2.74
237789.96,-410,-2.59
237904.05,-406.4,-1.99
238013.03,-406.5,-2.01
238121.97,-409.2,-2.45
238234.9,-412,-2.91
238352.28,-407,-2.09
238462.71,-408.5,-2.33
238574.29,-405.6,-1.86
238685.39,-409.5,-2.5
238789.06,-403.9,-1.58
238896.14,-405.1,-1.78
239000.45,-404.3,-1.65
239110.97,-408.9,-2.41
239225.07,-408.7,-2.38
239328.05,-402.8,-1.41
239439.38,-408.7,-2.39
239553.24,-410.1,-2.62
239663.37,-407.9,-2.26
239768.89,-405.5,-1.87
239865.71,-397.6,-0.57
239961.05,-400.9,-1.12
240060.53,-403.7,-1.59
240163.42,-400,-0.99
240262.43,-400,-1
240360.41,-398.3,-0.72
240456.85,-400.3,-1.06
240555.48,-401.2,-1.22
240655.15,-398.7,-0.81
240751.53,-395.3,-0.26
240843.63,-396.8,-0.52
240937.25,-397,-0.56
241030.95,-393.6,-0.01
241120.22,-391.7,0.29
241207.13,-391.1,0.38
241293.16,-391,0.38
241378.5,-387,1.03
241460.79,-392.6,0.09
241547.15,-386,1.17
241627.9,-389.9,0.51
241710.58,-382.5,1.72
241787.32,-377.9,2.46
241857.58,-377.2,2.56
241927.53,-379.3,2.2
241999.34,-380.5,1.98
242071.74,-375.9,2.73
242141.06,-380.4,1.96
242213.98,-378.8,2.21
242285.8,-375.7,2.71
242354.7,-378,2.31
242425.13,-377.2,2.42
242495.58,-379.3,2.06
242568.17,-380.5,1.84
242641.94,-380,1.91
242715.48,-380,1.89
242789.15,-384.8,1.08
242867.16,-377.9,2.2
242939.88,-380.2,1.81
243014.16,-381.5,1.57
243089.61,-384,1.14
243168.78,-386.3,0.74
243250.18,-386.9,0.63
243332.67,-388.4,0.36
243414.48,-384.4,1.01
243494.51,-384.4,0.99
243574.02,-383.1,1.19
243653,-384.9,0.87
243735.37,-388.8,0.21
243821.33,-390.7,-0.12
243909.48,-391.1,-0.21
243998.59,-391.9,-0.36
244088.91,-397.2,-1.25
244187.17,-399.6,-1.66
244289.39,-403.5,-2.32
244397.96,-402.2,-2.13
244504.55,-400.3,-1.83
244609.28,-403.7,-2.41
244718.24,-403.7,-2.42
244828.45,-407.4,-3.05
244944.32,-406,-2.83
245058.93,-408.2,-3.21
245176.97,-409.6,-3.45
245297.8,-409.4,-3.43
245419.84,-415.7,-4.49
245551.56,-411.3,-3.77
245677.42,-413.9,-4.22
245808.2,-419,-5.07
245948.01,-415,-4.42
246081.73,-419.8,-5.22
246225.09,-422.5,-5.68
246374.64,-423.9,-5.92
246528.04,-426.8,-6.4
246688.22,-433.8,-7.56
246861.65,-430,-6.94
247031.07,-429.1,-6.8
247198.24,-431.61,-7.22
247365.64,-424.2,-6.01
247521.74,-421.2,-5.52
247676.94,-424,-5.99
247832.06,-427.54,-6.58
247991.75,-422,-5.67
248142.37,-421.9,-5.66
248292.75,-421.5,-5.6
248442.64,-425.6,-6.29
248601.65,-422.9,-5.85
248755.4,-423.6,-5.97
248911.13,-427.7,-6.65
249075.47,-425.3,-6.26
249235.43,-425.6,-6.32
249396.28,-429.4,-6.95
249566.34,-429.1,-6.91
249736.38,-432.2,-7.43
249914.66,-431.5,-7.32
250091.73,-435.2,-7.93
250278.5,-431.3,-7.29
250455.82,-434.1,-7.76
250636.52,-434.3,-7.8
250821.55,-432.4,-7.49
251002.02,-432.2,-7.46
251181.69,-432.12,-7.45
251357.62,-430.74,-7.23
251533.54,-432.6,-7.54
251718.7,-437.17,-8.29
251915.34,-438.85,-8.57
252115.06,-437.1,-8.28
252310.36,-436.1,-8.12
252503.06,-437.4,-8.33
252698.7,-433,-7.6
252883.02,-437.4,-8.33
253078.97,-434.8,-7.89
253268.84,-438.4,-8.48
253467.9,-437.8,-8.38
253665.28,-433.6,-7.68
253851.57,-432.8,-7.55
254035.04,-432.4,-7.48
254216.99,-430.5,-7.17
254394.82,-435.5,-7.99
254585.94,-436.8,-8.2
254781.1,-434.2,-7.77
254968.85,-432.4,-7.47
255152.22,-434.7,-7.85
255341.35,-434.9,-7.88
255531.37,-433.9,-7.72
255719.46,-441.2,-8.92
255917.43,-435.6,-7.99
256110.01,-433.9,-7.71
256297.65,-433.76,-7.69
256480.06,-430.3,-7.12
256657.57,-429.5,-6.99
256833.37,-433.7,-7.68
257019.86,-430.5,-7.16
257198.65,-429.1,-6.93
257374.62,-436.4,-8.13
257568.36,-431.3,-7.29
257750.07,-429.4,-6.98
257926.34,-430.5,-7.17
258104.86,-428.4,-6.82
258278.43,-427,-6.59
258447.98,-423.5,-6.02
258610.03,-427.6,-6.7
258781.29,-432,-7.43
258964.56,-430.6,-7.2
259145.11,-432.5,-7.51
259331.14,-437.8,-8.38
259531.86,-431.6,-7.36
259715.75,-431,-7.27
259897.91,-431.5,-7.35
260085.27,-435.4,-7.99
260280.53,-438,-8.42
260483.39,-435.2,-7.96
260678.54,-435.8,-8.06
260873.94,-427.4,-6.68
261048.58,-431.1,-7.29
261231.22,-429.4,-7.01
261410.54,-432.1,-7.46
261596.83,-435.1,-7.95
261792.22,-437.5,-8.35
261995.07,-434.6,-7.87
262189.71,-431.8,-7.41
262376.1,-432.5,-7.53
262564.88,-434.5,-7.86
262758.2,-429.3,-7
262938.93,-434.8,-7.91
263134.47,-429.5,-7.04
263314.53,-424.4,-6.2
263482.53,-424.1,-6.16
263649,-424.1,-6.17
263816.52,-428.5,-6.9
263994.25,-426.3,-6.54
264167.67,-428,-6.83
264345.41,-430.9,-7.31
264531.19,-428.9,-6.98
264711.85,-427.3,-6.72
264888.7,-431.3,-7.39
265076.82,-431.7,-7.45
265266.34,-432.1,-7.52
265456.84,-430.4,-7.24
265643.33,-432.2,-7.54
265833.9,-433.48,-7.76
266035.7,-433.8,-7.81
266239.95,-436.67,-8.29
266458.95,-435.82,-8.15
266674.79,-434.29,-7.9
266880.29,-430.87,-7.34
267076.8,-436.15,-8.21
267285.05,-439,-8.68
267500.34,-439.6,-8.77
267717.99,-440.5,-8.92
267938.62,-436.6,-8.28
268146.85,-437.9,-8.49
268359.2,-437.7,-8.45
268571.47,-438.2,-8.54
268785.44,-438.3,-8.55
269000.34,-440.3,-8.88
269221.57,-438.9,-8.65
269439.06,-440.7,-8.95
269662.97,-441.8,-9.13
269890.56,-438.1,-8.51
270106.71,-442.6,-9.25
270336.94,-438.3,-8.54
270553.34,-437.5,-8.41
270767.99,-441,-8.98
270993.64,-444.5,-9.55
271232.12,-442.2,-9.16
271462.95,-441.8,-9.09
271692.56,-443.5,-9.36
271928.24,-443.4,-9.34
272163.71,-442.8,-9.23
272397.46,-443.8,-9.38
272634.58,-441.9,-9.06
272865.56,-443.5,-9.32
273101.78,-443.5,-9.31
273338.43,-441.6,-8.98
273568.59,-442.8,-9.17
273802.68,-442.1,-9.05
274034.83,-442.5,-9.11
274268.39,-442.2,-9.05
274500.73,-439.3,-8.56
274724.08,-441.8,-8.97
274954.78,-439.5,-8.58
275178.88,-441.8,-8.95
275410.36,-442.3,-9.02
275643.57,-437.9,-8.28
275861.49,-435.6,-7.89
276072.71,-437.3,-8.16
276288.65,-439.9,-8.58
276514.38,-442.5,-8.99
276748.06,-438.9,-8.38
276970.92,-442.4,-8.95
277205.06,-445.1,-9.38
277448.22,-438.2,-8.22
277667.91,-435.5,-7.76
277878.74,-435.5,-7.75
278089.08,-438.7,-8.26
278310.26,-439.7,-8.41
278534.79,-445.2,-9.3
278777.86,-436.8,-7.89
278993.43,-437.9,-8.05
279211.94,-441.1,-8.57
279440.38,-438.5,-8.12
279660.22,-438.1,-8.04
279878.23,-433.9,-7.33
280083.06,-430.8,-6.81
280277.93,-429.2,-6.53
280466.89,-423.4,-5.57
280639.46,-429.8,-6.62
280831.37,-432.9,-7.12
281032.03,-430.7,-6.75
281222.19,-433.45,-7.19
281419,-437.3,-7.82
281633.33,-434.7,-7.38
281840.55,-431.8,-6.89
282033,-430.9,-6.73
282228.04,-431,-6.74
282423.05,-428.9,-6.39
282612.26,-429.9,-6.55
282803.89,-427.7,-6.18
282990.05,-428.5,-6.31
283177.98,-426.3,-5.95
283360.29,-426.5,-5.98
283542.88,-425.7,-5.85
283723.29,-424.6,-5.67
283901.57,-427.9,-6.21
284088.27,-426.4,-5.97
284271.02,-424.7,-5.69
284449.69,-424.5,-5.66
284627.88,-425.5,-5.83
284808.69,-424.8,-5.71
284988.61,-424.75,-5.71
285167.6,-430.2,-6.61
285360.68,-422.1,-5.28
285534.64,-423.7,-5.55
285713.31,-422.5,-5.35
285889.51,-425,-5.77
286069.99,-421.3,-5.17
286241.2,-421.7,-5.24
286413.07,-420.2,-5
286580.31,-421.8,-5.27
286749.74,-423.8,-5.61
286927.21,-419.5,-4.9
287094.25,-423.4,-5.56
287268.46,-422.1,-5.35
287443.68,-419.9,-4.99
287613.14,-419.3,-4.9
287781.25,-420,-5.02
287948.28,-417.2,-4.57
288110.84,-417.9,-4.69
288266.59,-419.7,-5
288426.05,-418.4,-4.79
288595.9,-420.5,-5.15
288766.95,-418.2,-4.77
288928.37,-419.9,-5.06
289101.72,-420.8,-5.21
289264.2,-419.5,-5.01
289431.57,-419.2,-4.97
289599.15,-419.3,-4.99
289761.54,-415.1,-4.31
289917.77,-413.6,-4.07
290067.29,-412.1,-3.83
290220.29,-412.1,-3.84
290374.15,-415,-4.33
290534.46,-416.4,-4.57
290698.48,-415.3,-4.4
290856.65,-418.7,-4.97
291017.75,-419.6,-5.12
291180.89,-420.7,-5.31
291357.5,-423.2,-5.73
291541.03,-427.4,-6.43
291726.55,-421.2,-5.41
291906,-423.1,-5.72
292090.06,-425.8,-6.17
292282.78,-429,-6.7
292485.03,-426.5,-6.29
292680.44,-427.25,-6.41
292879.37,-425.6,-6.14
293073.33,-430.7,-6.98
293281.38,-432.4,-7.27
293485.91,-435.4,-7.76
293711.08,-434.3,-7.58
293933.03,-431.7,-7.14
294146.17,-427.2,-6.4
294346.3,-434.1,-7.53
294567.6,-434.7,-7.63
294791.7,-437.4,-8.07
295018.41,-434.7,-7.62
295242.95,-432.3,-7.22
295454.28,-432.2,-7.2
295669.87,-429.1,-6.68
295876.34,-426,-6.17
296072.25,-418.5,-4.93
296249.22,-422.9,-5.66
296436.47,-424.16,-5.87
296630.28,-427.2,-6.37
296831.47,-430.78,-6.95
297040.44,-431.4,-7.05
297258.27,-433.4,-7.38
297480.14,-437.4,-8.03
297694.88,-433.3,-7.35
297896.07,-436.1,-7.81
298127.79,-434.9,-7.6
298356.37,-432.2,-7.15
298576.29,-432.79,-7.24
298790.11,-429.4,-6.68
299000.82,-428.6,-6.54
299209.16,-427.6,-6.37
299415.07,-429.2,-6.63
299625.56,-428.9,-6.57
299835.55,-425.4,-5.99
300034.88,-424.7,-5.87
300232.01,-422.9,-5.57
300423.76,-418.9,-4.91
300608.97,-425.1,-5.93
300807.78,-427.4,-6.31
301014.6,-429,-6.57
301227.24,-432.5,-7.14
301451.09,-435.9,-7.69
301667.68,-432.1,-7.06
301891.18,-432.2,-7.07
302115.68,-431.9,-7.01
302339.47,-425.5,-5.94
302542.33,-427.3,-6.23
302751.11,-428.3,-6.39
302962.9,-426.7,-6.12
303169.97,-424.1,-5.68
303369.16,-421.5,-5.25
303561.78,-425,-5.82
303762.67,-418.45,-4.73
303953.5,-422.7,-5.42
304148.18,-420.8,-5.1
304328.85,-422.6,-5.39
304523.63,-421.5,-5.2
304716.08,-419.39,-4.85
304906.12,-422,-5.27
305099.64,-418.4,-4.67
305283.54,-414.1,-3.95
305456.18,-415.9,-4.25
305633.07,-417.9,-4.57
305816.71,-423.1,-5.42
306014.02,-422.3,-5.28
306210.61,-423.5,-5.47
306410.01,-421.1,-5.06
306603.78,-425.65,-5.8
306807.03,-430.9,-6.66
307031.36,-436.6,-7.59
307269.4,-433.1,-6.99
307490.66,-432,-6.79
307719.83,-430.7,-6.56
307945.11,-429.7,-6.38
308166.68,-427.6,-6.02
308381.81,-424.7,-5.53
308587.87,-428.3,-6.12
308805.43,-426.2,-5.76
309016.64,-423.7,-5.33
309222.65,-426,-5.7
309433.64,-426.9,-5.84
309648.54,-430.1,-6.36
309873.24,-424.6,-5.44
310082.09,-426.7,-5.77
310296.78,-424.5,-5.4
310505.9,-428,-5.97
310725.01,-423.5,-5.21
310931.36,-423.47,-5.19
311133.24,-424.88,-5.41
311337.16,-425.5,-5.51
311542.25,-424.5,-5.33
311755.38,-422.11,-4.92
311954.26,-423.3,-5.11
312160.32,-419.3,-4.43
312356.49,-421.3,-4.76
312558.13,-423.5,-5.11
312765.49,-417.2,-4.05
312956.28,-417.1,-4.03
313146.1,-419.4,-4.4
313342.5,-413.6,-3.43
313523.2,-416.5,-3.9
313710.11,-410.2,-2.85
313882.82,-416,-3.8
314069.55,-414,-3.46
314251.7,-412.6,-3.22
314430.46,-415.4,-3.67
314616.07,-412.8,-3.23
314795.55,-410.5,-2.84
314968.27,-408.5,-2.5
315135.51,-415.3,-3.62
315322.42,-416.7,-3.84
315511.58,-407.3,-2.28
315678.87,-409.3,-2.6
315848.82,-406,-2.05
316010.85,-403.4,-1.61
316166.46,-401.4,-1.27
316316.88,-410,-2.69
316487.97,-411.9,-2.99
316666.26,-411.7,-2.95
316844.27,-412.8,-3.12
317025.35,-413.4,-3.2
317208.57,-415.7,-3.57
317397.76,-415,-3.44
317585.63,-416.4,-3.65
317777.23,-414.3,-3.29
317963.77,-416.3,-3.6
318155.88,-420.1,-4.22
318359.23,-421.4,-4.41
318568.14,-426.9,-5.3
318793.79,-422.6,-4.57
319006.2,-421.8,-4.41
319216.05,-421.7,-4.37
319425.71,-422.3,-4.45
319637.28,-422.2,-4.41
319848.44,-420,-4.03
320052.87,-418.8,-3.81
320254.1,-421.5,-4.24
320462.08,-416.5,-3.39
320656.52,-415.1,-3.14
320846.25,-414.2,-2.98
321033.41,-414.9,-3.08
321221.52,-409,-2.08
321395.54,-414,-2.9
321581.44,-410.9,-2.37
321759.7,-411.4,-2.44
321938.93,-410.3,-2.24
322114.94,-408.5,-1.93
322286.78,-408.5,-1.92
322457.73,-405.1,-1.35
322621.25,-406.2,-1.52
322786.75,-408.4,-1.88
322957.5,-404.4,-1.21
323119.3,-404,-1.13
323279.45,-402.8,-0.93
323436.81,-401.8,-0.76
323591.92,-405.7,-1.4
323755.46,-399.9,-0.43
323907.35,-402.4,-0.84
324062.84,-399.4,-0.34
324212.22,-396.6,0.13
324355.82,-396.9,0.08
324499.71,-398.8,-0.23
324647.82,-400.8,-0.56
324800.14,-398.4,-0.16
324947.8,-398.9,-0.24
325096.07,-397.9,-0.08
325242.26,-396.3,0.19
325384.96,-400.8,-0.55
325528.53,-394.8,0.44
325667.58,-392.3,0.85
325802.11,-393.1,0.72
325937.51,-389.5,1.31
326066.71,-394,0.56
326203.29,-393.9,0.57
326340.6,-395.5,0.31
326479.92,-393.9,0.57
326616.86,-393.6,0.61
326749.74,-394.7,0.43
326887.34,-396.3,0.16
327025.29,-393,0.7
327160.59,-394.8,0.39
327297.94,-394.4,0.46
327432.23,-394.6,0.41
327560.26,-390.8,1.04
327685.37,-389.8,1.19
327818.33,-393.5,0.57
327948.76,-392.1,0.79
328083.02,-392.6,0.7
328216.6,-392,0.8
328350.88,-392.8,0.66
328477.41,-388.5,1.36
328603.75,-388.4,1.36
328732.71,-389.9,1.11
328863.77,-390.5,1
329000.97,-394,0.41
329141.1,-395.2,0.2
329274.58,-391.6,0.79
329415.04,-395.7,0.1
329551.45,-391.5,0.78
329684.47,-393.2,0.49
329820.2,-393.2,0.47
329951.98,-391.3,0.77
330083.12,-390.3,0.92
330213.04,-390,0.96
330342.96,-389.8,0.97
330482.33,-394.7,0.15
330615.82,-391.2,0.71
330752.86,-393.4,0.32
330890.02,-393.1,0.35
331036.13,-397.2,-0.34
331179.11,-395.6,-0.1
331321.8,-395.6,-0.12
