Tuned time [Ma],Foram bent δ13C [‰ PDB] (VPDB),Foram bent δ18O [‰ PDB] (VPDB)
50.474448,0.563,-0.784
50.477645,0.542,-0.799
50.480843,0.578,-0.904
50.484041,0.628,-0.643
50.487891,0.443,-0.786
50.49202,0.393,-0.789
50.49615,0.616,-0.65
50.500279,0.237,-1.042
50.508538,0.651,-0.86
50.512667,1.007,-0.612
50.516797,0.966,-0.739
50.520926,0.929,-0.621
50.525056,1.196,-0.462
50.529185,1.264,-0.354
50.533315,1.167,-0.477
50.537444,1.017,-0.444
50.541574,0.791,-0.632
50.545703,0.973,-0.618
50.549833,1.156,-0.438
50.558092,1.135,-0.483
50.562221,1.163,-0.409
50.56635,1.091,-0.49
50.56858,1.024,-0.468
50.57048,1.109,-0.519
50.573123,1.195,-0.22
50.574609,0.868,-0.516
50.577665,1.044,-0.386
50.578739,1.001,-0.508
50.582042,1.128,-0.41
50.583612,0.794,-0.559
50.588732,0.829,-0.598
50.590301,0.921,-0.499
50.593853,0.802,-0.69
50.594431,0.856,-0.505
50.59856,0.761,-0.657
50.60269,0.856,-0.661
50.606819,0.91,-0.596
50.610949,1.041,-0.559
50.615078,1.121,-0.369
50.619208,1.22,-0.267
50.623337,1.107,-0.403
50.627467,1.125,-0.366
50.631596,0.929,-0.481
50.635725,1.055,-0.296
50.639855,0.791,-0.45
50.643984,0.76,-0.576
50.648114,0.816,-0.48
50.652243,0.673,-0.608
50.656373,0.734,-0.54
50.660502,0.693,-0.48
50.664632,0.65,-0.618
50.668761,0.556,-0.691
50.672375,0.359,-0.872
50.675768,0.288,-0.972
50.682554,0.711,-0.766
50.685946,0.824,-0.804
50.689339,0.917,-0.4
50.692732,1.133,-0.493
50.696125,1.207,-0.507
50.699518,1.143,-0.472
50.702911,1.069,-0.455
50.706304,1.015,-0.516
50.709696,1.062,-0.523
50.713089,1.125,-0.451
50.716482,1.04,-0.516
50.719875,1.055,-0.545
50.723268,1.041,-0.501
50.726661,1.031,-0.449
50.730054,1.027,-0.412
50.733446,1.028,-0.38
50.740232,0.839,-0.679
50.753804,0.484,-0.67
50.757196,0.383,-0.832
50.760589,0.369,-0.85
50.768365,0.341,-0.91
50.782788,0.851,-0.556
50.787596,1.061,-0.491
50.792404,0.962,-0.583
50.797212,0.942,-0.569
50.802019,0.775,-0.585
50.806827,0.724,-0.728
50.811635,0.752,-0.572
50.816442,0.563,-0.724
50.820288,0.67,-0.651
50.826058,0.613,-0.746
50.830865,0.459,-0.737
50.835673,0.544,-0.746
50.840481,0.365,-0.797
50.845288,0.363,-0.71
50.850096,0.255,-0.904
50.859712,0.014,-1.125
50.864519,-0.147,-1.257
50.868817,0.018,-1.256
50.873058,0.013,-1.061
50.877299,0.131,-1.126
50.885781,0.312,-1.108
50.890022,0.504,-0.857
50.894263,0.819,-0.65
50.898504,0.849,-0.7
50.900371,0.611,-0.746
50.902746,0.868,-0.692
50.902746,0.788,-0.626
50.906987,0.907,-0.568
50.911228,0.784,-0.723
50.911228,0.943,-0.607
50.914621,0.85,-0.427
50.91971,0.815,-0.491
50.923951,0.793,-0.598
50.928192,0.733,-0.483
50.932433,0.761,-0.558
50.936674,0.676,-0.637
50.940915,0.741,-0.598
50.945156,0.66,-0.686
50.949397,0.545,-0.672
50.953638,0.571,-0.655
50.957879,0.296,-0.894
50.962083,0.5,-0.782
50.96625,0.423,-0.796
50.970417,0.605,-0.704
50.975417,0.41,-0.905
50.97875,0.463,-1.004
50.982917,0.413,-0.985
50.987083,0.681,-0.709
50.99125,0.855,-0.642
50.995417,1.043,-0.564
51.000417,1.096,-0.344
51.00375,0.865,-0.601
51.007917,0.916,-0.525
51.012083,0.872,-0.567
51.01625,0.782,-0.637
51.020417,0.895,-0.528
51.024583,0.897,-0.537
51.02875,0.939,-0.397
51.032917,1.032,-0.42
51.037917,0.992,-0.404
51.04125,0.982,-0.341
51.045417,0.929,-0.182
51.049583,0.814,-0.452
51.05375,0.797,-0.487
51.057917,0.907,-0.397
51.062083,0.885,-0.602
51.06625,1.051,-0.334
51.070417,0.997,-0.423
51.074583,1.051,-0.309
51.07875,1.103,-0.311
51.082917,1.074,-0.252
51.087083,1.018,-0.412
51.09125,1.026,-0.447
51.095417,0.869,-0.538
51.099583,0.973,-0.521
51.10375,0.827,-0.464
51.107917,0.845,-0.449
51.112083,0.723,-0.625
51.11625,0.659,-0.853
51.120417,0.642,-0.742
51.124583,0.523,-0.771
51.12875,0.508,-0.751
51.133333,0.529,-0.788
51.14125,0.38,-0.855
51.145417,0.628,-0.724
51.14875,0.677,-0.451
51.151437,0.59,-0.728
51.15431,0.677,-0.808
51.157184,0.33,-0.965
51.160057,0.697,-0.707
51.162931,0.561,-0.733
51.165805,0.606,-0.666
51.168678,0.639,-0.558
51.171552,0.772,-0.405
51.174425,0.536,-0.931
51.177299,0.983,-0.426
51.180172,0.599,-0.57
51.182471,0.634,-0.516
51.18592,0.43,-0.639
51.187644,0.495,-0.671
51.191092,0.534,-0.853
51.193966,0.661,-0.533
51.196839,0.739,-0.513
51.200862,0.584,-0.699
51.203161,0.816,-0.475
51.206034,0.765,-0.425
51.208333,0.779,-0.41
51.211207,0.684,-0.412
51.21408,0.751,-0.396
51.216954,0.691,-0.46
51.219828,0.714,-0.295
51.222701,0.587,-0.497
51.226149,0.417,-0.249
51.229023,0.282,-0.622
51.231322,0.612,-0.564
51.237069,0.311,-0.742
51.239943,0.366,-0.543
51.245115,0.499,-0.48
51.247414,0.437,-0.529
51.2505,0.546,-0.317
51.2555,0.318,-0.659
51.2605,0.292,-0.656
51.2655,0.457,-0.696
51.2705,0.303,-0.658
51.2755,0.242,-0.642
51.2805,0.567,-0.352
51.2855,0.747,-0.198
51.2905,0.667,-0.441
51.2955,0.729,-0.527
51.3005,0.793,-0.369
51.3055,0.878,-0.361
51.3105,0.776,-0.427
51.3155,0.677,-0.404
51.3175,0.389,-0.628
51.3205,0.737,-0.338
51.3225,0.263,-0.812
51.3255,0.386,-0.65
51.3305,0.677,-0.318
51.3355,0.566,-0.401
51.367318,0.071,-0.958
51.372266,0.269,-0.887
51.377214,0.298,-0.819
51.382161,0.312,-0.7
51.387109,0.236,-0.611
51.392057,0.235,-0.737
51.397005,0.239,-0.802
51.401953,0.283,-0.772
51.406901,0.443,-0.553
51.411849,0.509,-0.432
51.416797,0.424,-0.45
51.421745,0.173,-0.569
51.426693,0.187,-0.704
51.436589,-0.23,-0.747
51.441536,0.092,-0.807
51.446575,-0.005,-0.863
51.451825,0.092,-0.79
51.457075,0.083,-0.7
51.462325,-0.12,-0.955
51.467575,0.134,-0.771
51.478075,0.339,-0.654
51.483325,0.256,-0.595
51.488575,0.27,-0.52
51.493825,0.048,-0.723
51.499075,0.09,-0.7
51.509575,0.095,-0.735
51.514825,0.14,-0.577
51.520075,0.039,-0.633
51.525325,-0.165,-0.638
51.530575,-0.143,-0.649
51.544225,-0.041,-0.732
51.549475,-0.708,-0.904
51.555798,-0.332,-0.938
51.575123,-0.337,-1.028
51.581564,0.034,-0.89
51.588006,0.01,-0.861
51.594448,0.11,-0.657
51.60089,-0.115,-0.675
51.607331,0.247,-0.564
51.613773,0.388,-0.525
51.620215,-0.176,-0.836
51.626656,-0.558,-0.994
51.633098,-0.04,-0.825
51.63954,-0.324,-0.895
51.645982,0.198,-0.612
51.652423,0.245,-0.591
51.658865,0.3,-0.887
51.665307,-0.182,-0.594
51.671748,-0.033,-0.966
51.67819,-0.075,-0.887
51.684632,-0.223,-0.882
51.691074,0.192,-0.625
51.697515,0.357,-0.625
51.703957,0.106,-0.723
51.710399,0.207,-0.654
51.71684,-0.192,-0.813
51.723282,0.286,-0.683
51.729724,0.341,-0.549
51.736166,-0.001,-0.707
51.742607,0.466,-0.449
51.749049,0.055,-0.666
51.755491,-0.037,-0.738
51.761933,-0.223,-0.791
51.768374,0.192,-0.523
51.774816,-0.14,-0.675
51.781258,0.023,-0.505
51.787699,0.143,-0.778
51.794141,0.232,-0.391
51.800583,-0.05,-0.709
51.807025,0.175,-0.493
51.813466,-0.271,-0.595
51.819908,-0.142,-0.608
51.82635,0.015,-0.598
51.832791,-0.24,-0.717
51.839233,-0.036,-0.484
51.845675,0.265,-0.391
51.852117,-0.07,-0.488
51.858558,0.059,-0.594
51.863325,0.112,-0.607
51.865,-0.154,-0.838
51.871442,-0.093,-0.701
51.871442,0.065,-0.64
51.877883,-0.322,-0.816
51.879687,0.203,-0.488
51.884325,-0.137,-0.57
51.887933,0.364,-0.703
51.890767,-0.122,-0.555
51.894503,0.142,-0.567
51.904294,0.181,-0.552
51.91254,0.129,-0.499
51.920785,-0.015,-0.565
51.928902,0.044,-0.596
51.937147,0.002,-0.67
51.943718,-0.087,-0.745
51.953638,-0.094,-0.629
51.961755,-0.126,-0.612
51.97,-0.302,-0.825
51.978618,-0.059,-0.771
51.981758,0.089,-0.755
51.986433,0.222,-0.64
51.990376,0.303,-0.498
51.994247,0.465,-0.366
51.998191,0.455,-0.333
52.002062,0.368,-0.4
52.005202,0.356,-0.515
52.009876,0.317,-0.545
52.01382,0.227,-0.598
52.017691,0.333,-0.621
52.021635,0.369,-0.463
52.025506,0.394,-0.401
52.028646,0.53,-0.335
52.033174,0.474,-0.396
52.036826,0.437,-0.372
52.040478,0.403,-0.401
52.043399,0.348,-0.366
52.048511,0.396,-0.394
52.050702,0.388,-0.48
52.055084,0.335,-0.426
52.058736,0.316,-0.467
52.062388,0.547,-0.234
52.066039,0.647,-0.117
52.069691,0.644,-0.139
52.072612,0.679,-0.127
52.076994,0.538,-0.228
52.080646,0.578,-0.181
52.084298,0.607,-0.158
52.087949,0.397,-0.273
52.091601,0.44,-0.244
52.094522,0.615,-0.154
52.098904,0.648,-0.124
52.102556,0.651,-0.131
52.106208,0.601,-0.142
52.10986,0.422,-0.36
52.113511,0.468,-0.329
52.116433,0.54,-0.351
52.120815,0.518,-0.329
52.124466,0.646,-0.173
52.128118,0.573,-0.288
52.13177,0.525,-0.295
52.135421,0.44,-0.345
52.138343,0.629,-0.55
52.142725,0.298,-0.458
52.146376,0.237,-0.543
52.150028,0.522,-0.669
52.15368,0.471,-0.304
52.157331,0.512,-0.302
52.160253,0.481,-0.259
52.164635,0.454,-0.402
52.168287,0.418,-0.261
52.171938,0.337,-0.37
52.17559,0.227,-0.52
52.179242,0.368,-0.498
52.182163,0.337,-0.469
52.186545,0.197,-0.595
52.190197,0.165,-0.535
52.193848,0.353,-0.479
52.1975,0.4,-0.381
52.201152,0.521,-0.123
52.204073,0.545,-0.3
52.208455,0.514,-0.243
52.212107,0.486,-0.252
52.215758,0.5,-0.339
52.21941,0.318,-0.367
52.223062,0.265,-0.524
52.225983,0.312,-0.354
52.230365,0.19,-0.448
52.234017,0.312,-0.3
52.237669,0.265,-0.467
52.24132,0.358,-0.5
52.244972,0.229,-0.462
52.247893,0.247,-0.484
52.252275,0.423,-0.354
52.26323,0.412,-0.419
52.266882,0.566,-0.218
52.269803,0.571,-0.185
52.274185,0.506,-0.298
52.277837,0.478,-0.338
52.281489,0.553,-0.307
52.28514,0.504,-0.282
52.288792,0.54,-0.395
52.291713,0.519,-0.314
52.296096,0.433,-0.222
52.299747,0.432,-0.323
52.303399,0.485,-0.356
52.307051,0.396,-0.42
52.310702,0.452,-0.276
52.313624,0.438,-0.227
52.318006,0.518,-0.204
52.321657,0.381,-0.388
52.325309,0.305,-0.318
52.328961,0.138,-0.433
52.33086,0.167,-0.489
52.332612,0.217,-0.476
52.334292,0.048,-0.548
52.335534,0.073,-0.493
52.337798,0.035,-0.513
52.339916,0.073,-0.504
52.34123,0.208,-0.425
52.343567,-0.063,-0.63
52.344663,-0.151,-0.732
52.347219,0.035,-0.545
52.350871,0.097,-0.521
52.353487,-0.1,-0.84
52.354522,-0.066,-0.537
52.357444,-0.012,-0.713
52.359149,-0.23,-0.91
52.362315,-0.159,-0.855
52.36491,-0.1,-0.84
52.366944,0.054,-0.725
52.36853,-0.2,-0.99
52.371574,0.157,-0.549
52.372149,-0.22,-0.99
52.375769,0.01,-0.85
52.376204,0.162,-0.528
52.379388,-0.07,-0.87
52.380833,0.331,-0.458
52.383008,0.11,-0.87
52.384537,0.33,-0.343
52.386627,0.23,-0.57
52.390093,0.206,-0.409
52.390247,0.08,-0.78
52.393866,0.25,-0.66
52.394722,0.307,-0.399
52.397486,0.3,-0.53
52.399352,0.423,-0.386
52.401105,0.29,-0.52
52.403981,0.25,-0.461
52.40537,0.26,-0.67
52.408611,0.23,-0.44
52.410926,0.2,-0.62
52.412778,0.19,-0.46
52.416481,0.07,-0.72
52.417407,0.18,-0.47
52.422037,-0.13,-0.55
52.422037,-0.1,-0.84
52.426667,-0.02,-0.55
52.427593,0.12,-0.6
52.431296,0.02,-0.63
52.433148,0.08,-0.7
52.435926,-0.14,-0.7
52.438704,-0.13,-0.83
52.440556,-0.13,-0.8
52.444259,-0.11,-0.77
52.445185,-0.32,-0.85
52.449815,-0.21,-0.91
52.449815,-0.31,-1.02
52.454444,-0.17,-0.88
52.45537,-0.37,-0.99
52.459074,-0.07,-0.61
52.46,-0.3,-1.03
52.463222,-0.36,-1.14
52.465907,0.01,-0.72
52.46913,-0.16,-1.03
52.469667,-0.35,-0.99
52.472352,0.21,-0.65
52.475037,-0.28,-0.81
52.475574,0.2,-0.76
52.478796,0.12,-0.72
52.480407,0.02,-0.61
52.482019,0.34,-0.69
52.485241,0.31,-0.62
52.485778,0.05,-0.74
52.491148,0.17,-0.65
52.496519,0.54,-0.47
52.496519,0.2,-0.59
52.501889,0.25,-0.68
52.507259,0.28,-0.49
52.509407,0.22,-0.67
52.51263,0.25,-0.53
52.518,0.32,-0.36
52.52022,0.3,-0.66
52.520775,0.09,-0.56
52.52355,0.31,-0.37
52.526325,0.21,-0.31
52.52688,0.11,-0.72
52.5291,0.22,-0.54
52.531875,0.3,-0.41
52.53354,0.12,-0.78
52.53465,0.13,-0.58
52.537425,0.1,-0.5
52.5402,0.1,-0.52
52.5402,0.1,-0.79
52.542975,0.19,-0.56
52.54575,0.11,-0.72
52.547301,0.2,-0.63
52.548525,0.04,-0.8
52.5513,0.21,-0.57
52.554075,0.32,-0.44
52.554491,0.23,-0.66
52.55685,0.27,-0.42
52.559625,0.04,-0.62
52.561681,0.17,-0.61
52.5624,0.28,-0.46
52.565175,0.18,-0.47
52.56795,0.01,-0.75
52.568871,0.35,-0.59
52.570725,0.12,-0.56
52.5735,0.08,-0.43
52.576061,0.14,-0.66
52.576275,-0.15,-0.64
52.57905,0.22,-0.48
52.581825,-0.17,-0.67
52.58325,0.27,-0.59
52.5846,-0.1,-0.65
52.587375,0.09,-0.57
52.59015,0.35,-0.4
52.59044,0.24,-0.65
52.592925,-0.28,-0.66
52.595611,0.22,-0.65
52.5957,0.12,-0.49
52.598475,0.36,-0.35
52.598762,0.12,-0.65
52.60125,-0.03,-0.37
52.601914,0.1,-0.77
52.604025,0.04,-0.45
52.605066,0.1,-0.77
52.6068,-0.05,-0.62
52.608217,0.14,-0.73
52.609575,-0.09,-0.62
52.611369,0.04,-0.84
52.61235,0.08,-0.41
52.61452,0.08,-0.8
52.615125,0.1,-0.55
52.617672,0.21,-0.7
52.6179,-0.09,-0.56
52.620675,0.18,-0.44
52.620824,0.11,-0.82
52.62345,0.5,-0.26
52.62392,0.19,-0.74
52.626225,0.42,-0.18
52.626737,0.12,-0.84
52.629,-0.12,-0.52
52.629555,0.27,-0.69
52.631775,0.4,-0.31
52.632373,0.2,-0.7
52.63455,0.08,-0.46
52.63519,0.11,-0.81
52.637325,0.23,-0.53
52.638008,0.3,-0.59
52.640826,0.33,-0.56
52.643643,0.15,-0.54
52.646461,0.18,-0.66
52.648425,0.32,-0.46
52.649279,0.21,-0.7
52.6512,0.1,-0.51
52.652097,0.2,-0.59
52.653975,0.14,-0.44
52.654914,0.28,-0.6
52.657732,0.28,-0.6
52.659525,0.15,-0.48
52.66055,0.26,-0.61
52.6623,0.32,-0.4
52.663367,0.25,-0.67
52.665075,0.07,-0.5
52.666185,0.25,-0.7
52.66785,0.44,-0.34
52.669003,0.28,-0.63
52.670625,0.32,-0.42
52.6734,0.39,-0.46
52.674638,0.4,-0.59
52.676175,0.41,-0.38
52.677456,0.4,-0.62
52.67895,0.36,-0.37
52.680273,0.36,-0.6
52.681725,0.27,-0.46
52.683091,0.22,-0.77
52.6845,0.19,-0.58
52.687275,0.4,-0.46
52.687564,0.17,-0.74
52.69005,0.4,-0.42
52.692825,0.32,-0.31
52.693691,0.06,-0.81
52.6956,0.36,-0.28
52.698375,0.17,-0.34
52.699818,0.11,-0.67
52.70115,0.32,-0.25
52.703925,0.4,-0.34
52.7067,0.38,-0.38
52.709475,0.39,-0.42
52.712072,0.18,-0.67
52.71225,0.27,-0.42
52.715025,0.25,-0.34
52.7178,0.07,-0.41
52.7182,0.14,-0.6
52.720575,0.26,-0.38
52.722795,-0.02,-0.46
52.726125,0.28,-0.46
52.7289,-0.01,-0.46
52.730454,0.07,-0.61
52.731675,-0.16,-0.47
52.73445,0.08,-0.4
52.735838,-0.11,-0.83
52.737225,0.04,-0.48
52.737503,-0.27,-0.84
52.739168,-0.34,-1.05
52.74,-0.12,-0.52
52.741212,-0.51,-1.19
52.743923,-0.39,-1.02
52.744038,-0.01,-0.47
52.746692,-0.17,-0.85
52.748077,-0.07,-0.51
52.751748,0.03,-0.62
52.752115,-0.26,-0.81
52.756154,-0.17,-0.72
52.759091,0.14,-0.61
52.760192,0.15,-0.41
52.764231,0.31,-0.27
52.766434,0.19,-0.6
52.768269,0.13,-0.38
52.772308,0.18,-0.39
52.773776,0.04,-0.67
52.776346,0.09,-0.36
52.780385,0.17,-0.46
52.781119,0.09,-0.69
52.784423,-0.1,-0.48
52.788462,0.19,-0.61
52.788462,-0.06,-0.46
52.7925,0.0,-0.6
52.795804,0.17,-0.58
52.796538,0.11,-0.38
52.800577,0.06,-0.58
52.803147,0.08,-0.68
52.804615,-0.02,-0.55
52.808654,-0.05,-0.49
52.81049,-0.01,-0.61
52.812692,0.22,-0.29
52.816731,0.03,-0.45
52.817832,-0.03,-0.71
52.820769,-0.14,-0.47
52.824808,-0.12,-0.72
52.825175,0.09,-0.65
52.826828,-0.15,-0.649
52.827634,-0.283,-0.953
52.828442,-0.3,-0.697
52.828846,-0.36,-0.69
52.829251,-0.193,-0.631
52.829538,0.11,-0.6
52.830057,-0.215,-0.612
52.830865,-0.256,-0.667
52.831674,-0.3,-0.741
52.83248,-0.166,-0.593
52.832885,-0.44,-0.72
52.833288,-0.332,-0.689
52.834097,-0.242,-0.628
52.834903,-0.441,-0.762
52.835712,-0.413,-0.758
52.83652,-0.375,-0.637
52.836923,-0.28,-0.63
52.837326,-0.523,-0.805
52.838135,-0.657,-0.944
52.838942,-0.475,-0.775
52.839751,-0.46,-0.824
52.840074,-0.45,-0.9
52.840557,-0.69,-0.95
52.841365,-0.439,-0.806
52.841859,-0.53,-0.95
52.842174,-0.414,-0.868
52.84298,-0.793,-1.015
52.843645,-0.63,-1.11
52.843788,-0.843,-1.131
52.844597,-0.871,-1.166
52.845,-0.82,-0.96
52.845423,-0.108,-0.66
52.846271,-0.66,-1.09
52.847965,0.027,-0.573
52.848814,-0.682,-1.228
52.849237,-0.18,-0.67
52.849662,-0.398,-0.91
52.850508,-0.66,-1.089
52.851356,-0.635,-1.18
52.85305,-0.868,-1.222
52.853475,-0.35,-0.8
52.853898,-0.46,-0.89
52.854747,-0.305,-0.82
52.855592,-0.459,-0.813
52.856441,-0.176,-0.74
52.857289,-0.258,-0.797
52.857712,-0.25,-0.64
52.858135,-0.224,-0.815
52.858983,-0.147,-0.789
52.859831,-0.26,-0.713
52.860679,0.038,-0.661
52.861525,-0.044,-0.62
52.861949,-0.05,-0.54
52.862373,-0.124,-0.71
52.863221,0.015,-0.585
52.864067,-0.013,-0.657
52.864915,-0.054,-0.734
52.865764,0.061,-0.659
52.866186,0.08,-0.49
52.866609,0.044,-0.634
52.867458,-0.006,-0.629
52.868306,-0.035,-0.618
52.87,-0.002,-0.667
52.871694,-0.021,-0.645
52.873391,-0.051,-0.59
52.874236,-0.135,-0.81
52.875085,0.006,-0.655
52.875933,-0.131,-0.734
52.876779,-0.099,-0.735
52.877627,-0.127,-0.786
52.878475,-0.131,-0.764
52.879321,-0.083,-0.799
52.880169,-0.136,-0.784
52.881017,-0.197,-0.851
52.881865,-0.196,-0.799
52.882711,-0.327,-0.913
52.883559,-0.286,-0.976
52.883898,-0.21,-0.99
52.884408,-0.182,-0.82
52.885253,-0.734,-1.558
52.886102,-0.271,-1.058
52.88695,-0.191,-0.868
52.887796,-0.207,-0.924
52.888475,-0.21,-0.96
52.888644,-0.163,-0.836
52.889492,-0.16,-0.845
52.890338,-0.173,-0.834
52.891186,-0.015,-0.71
52.89161,-0.1,-0.74
52.892035,-0.137,-0.858
52.892881,-0.078,-0.728
52.893051,-0.13,-1.01
52.893729,-0.094,-0.876
52.894577,-0.073,-0.753
52.895423,-0.024,-0.773
52.895847,0.08,-0.51
52.896218,0.15,-0.65
52.896271,0.017,-0.737
52.897119,0.032,-0.717
52.897627,-0.11,-0.9
52.897965,-0.058,-0.94
52.898814,0.119,-0.662
52.899662,0.044,-0.723
52.900085,0.06,-0.61
52.900164,0.14,-0.58
52.900508,0.044,-0.808
52.901356,0.179,-0.654
52.902203,0.033,-0.691
52.903052,0.09,-0.757
52.903897,0.129,-0.668
52.90411,-0.18,-0.92
52.904322,0.36,-0.31
52.908559,0.34,-0.32
52.909759,-0.01,-0.74
52.912797,0.21,-0.41
52.917034,0.22,-0.49
52.921271,0.17,-0.5
52.925508,0.09,-0.58
52.929746,0.08,-0.65
52.933983,-0.06,-0.81
52.93822,-0.18,-0.62
52.942458,-0.11,-0.72
52.946342,-0.16,-0.7
52.949698,-0.06,-0.66
52.953054,0.08,-0.91
52.956409,0.1,-0.58
52.959765,0.15,-0.5
52.963121,0.26,-0.36
52.966477,0.21,-0.49
52.969832,0.09,-0.44
52.973188,0.16,-0.6
52.976544,0.19,-0.48
52.978289,0.13,-0.82
52.979899,0.34,-0.45
52.983255,0.3,-0.42
52.983581,0.08,-0.86
52.986611,0.11,-0.48
52.988873,0.3,-0.72
52.989966,0.31,-0.45
52.993322,0.22,-0.45
52.994166,0.21,-0.75
52.996678,0.2,-0.5
52.999458,0.27,-0.73
53.003389,-0.05,-0.56
53.004751,0.12,-0.78
53.006745,-0.1,-0.66
53.010043,0.16,-0.52
53.013456,-0.15,-0.33
53.015336,0.04,-0.83
53.016812,0.17,-0.6
53.020168,-0.14,-0.56
53.02151,0.08,-0.73
53.023523,0.16,-0.47
53.02378,0.1,-0.7
53.026504,0.03,-0.84
53.026879,-0.14,-0.67
53.029228,0.14,-0.63
53.030235,0.02,-0.59
53.031952,0.08,-0.73
53.033591,0.18,-0.43
53.034676,-0.01,-0.77
53.036946,-0.03,-0.52
53.037282,-0.14,-0.9
53.039295,-0.2,-0.92
53.040302,0.21,-0.53
53.041309,0.01,-0.77
53.043322,0.17,-0.82
53.043658,-0.05,-0.65
53.045336,0.12,-0.77
53.047013,-0.14,-0.7
53.047349,0.18,-0.8
53.049362,0.22,-0.74
53.051376,0.28,-0.78
53.053389,0.16,-0.71
53.055403,0.29,-0.83
53.057081,-0.07,-0.62
53.057416,0.02,-0.89
53.05943,0.0,-0.92
53.059765,-0.35,-0.75
53.061443,0.12,-0.8
53.063792,-0.08,-0.71
53.064101,0.05,-0.71
53.067148,-0.12,-0.56
53.067403,0.09,-0.69
53.070705,0.31,-0.66
53.073859,0.02,-0.6
53.074007,0.32,-0.6
53.077215,-0.01,-0.59
53.077309,0.27,-0.56
53.08057,0.16,-0.52
53.080611,0.16,-0.67
53.083913,0.17,-0.63
53.083926,0.13,-0.56
53.087215,0.01,-0.73
53.090517,0.01,-0.67
53.093819,0.11,-0.7
53.093993,0.05,-0.58
53.097121,0.11,-0.67
53.097349,0.0,-0.68
53.100423,-0.05,-0.77
53.100705,-0.17,-0.59
53.103725,0.03,-0.72
53.10406,-0.21,-0.72
53.107416,-0.05,-0.56
53.110329,-0.05,-0.72
53.110772,0.38,-0.36
53.113631,-0.02,-0.81
53.114128,0.25,-0.56
53.116933,-0.07,-0.76
53.117483,0.04,-0.54
53.120839,0.17,-0.36
53.124195,0.23,-0.32
53.126946,-0.07,-0.7
53.12755,0.4,-0.31
53.130906,0.18,-0.45
53.134262,0.01,-0.48
53.137617,0.23,-0.51
53.138302,0.1,-0.64
53.140973,-0.02,-0.47
53.144329,-0.17,-0.6
53.147857,-0.06,-0.56
53.149957,0.16,-0.56
53.151429,0.11,-0.55
53.155,0.1,-0.48
53.158571,0.02,-0.58
53.162043,0.03,-0.65
53.162143,-0.33,-0.69
53.172857,0.22,-0.41
53.174129,0.221,-0.563
53.176429,0.03,-0.45
53.18,-0.17,-0.54
53.183571,-0.11,-0.72
53.187143,-0.16,-0.64
53.190714,0.06,-0.51
53.194286,-0.06,-0.55
53.197857,-0.26,-0.53
53.201429,0.24,-0.39
53.202,0.24,-0.41
53.205,0.06,-0.46
53.205643,0.04,-0.55
53.208571,-0.02,-0.54
53.209286,0.07,-0.51
53.210386,-0.177,-0.841
53.212143,-0.04,-0.53
53.212857,0.11,-0.42
53.213214,-0.05,-0.52
53.214214,0.0,-0.35
53.216429,-0.12,-0.36
53.22,-0.08,-0.53
53.223316,-0.237,-0.92
53.223571,-0.22,-0.73
53.227143,-0.09,-0.56
53.227908,-0.106,-0.784
53.230714,0.1,-0.47
53.2325,-0.307,-0.982
53.234286,0.24,-0.38
53.237092,-0.12,-0.887
53.237857,0.29,-0.34
53.240714,0.42,-0.32
53.241684,0.213,-0.516
53.246276,-0.148,-0.895
53.249286,-0.12,-0.51
53.250867,-0.031,-0.764
53.252857,-0.08,-0.62
53.255399,-0.452,-0.992
53.256242,-0.29,-0.61
53.259348,-0.35,-0.75
53.259705,-0.361,-1.04
53.262454,-0.22,-0.62
53.26556,-0.16,-0.68
53.265572,-0.349,-1.072
53.268666,-0.07,-0.64
53.271438,-0.134,-0.916
53.271772,-0.15,-0.69
53.274878,0.09,-0.5
53.277305,-0.14,-0.822
53.277984,0.04,-0.52
53.28109,-0.02,-0.61
53.283172,-0.208,-0.905
53.283574,-0.07,-0.62
53.28668,-0.13,-0.49
53.289038,-0.053,-0.834
53.289786,-0.1,-0.67
53.292892,0.11,-0.5
53.294905,-0.246,-1.037
53.295998,0.23,-0.48
53.299104,0.28,-0.36
53.300772,-0.272,-0.981
53.30221,0.29,-0.42
53.305316,0.29,-0.42
53.306639,-0.273,-0.851
53.308422,0.18,-0.45
53.311527,0.17,-0.48
53.312478,0.024,-0.773
53.314633,0.24,-0.38
53.317739,0.33,-0.32
53.318178,0.064,-0.819
53.320845,0.34,-0.31
53.323878,-0.046,-0.759
53.323951,0.28,-0.37
53.327057,0.19,-0.51
53.329578,-0.158,-0.872
53.330163,0.19,-0.53
53.333269,0.1,-0.51
53.335279,0.084,-0.564
53.336375,0.12,-0.61
53.339481,0.44,-0.36
53.340979,0.19,-0.775
53.342587,0.42,-0.3
53.345343,0.139,-0.809
53.345692,0.56,-0.27
53.348371,0.092,-0.824
53.348798,0.65,-0.2
53.3514,0.022,-0.872
53.351904,0.37,-0.36
53.353302,0.035,-0.938
53.354979,0.247,-0.741
53.35501,0.39,-0.32
53.356656,0.145,-0.747
53.358116,0.52,-0.19
53.358334,0.323,-0.662
53.360011,0.446,-0.6
53.361222,0.39,-0.26
53.361688,0.364,-0.542
53.363293,0.378,-0.596
53.364535,0.312,-0.664
53.364949,0.43,-0.28
53.365777,0.238,-0.7
53.36702,0.304,-0.653
53.368055,0.44,-0.24
53.368262,0.221,-0.661
53.369504,0.238,-0.686
